text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
"The #FBI and @CISAgov warn that cybercriminals and foreign bad actors may use publicly available websites, dark web… https://t.co/EwUJ1JAT5N",The FBI and CISAgov warn that cybercriminals and foreign bad actors may use publicly available websites dark web… httpstcoEwUJJATN,"['the', 'fbi', 'and', 'cisagov', 'warn', 'that', 'cybercriminals', 'and', 'foreign', 'bad', 'actors', 'may', 'use', 'publicly', 'available', 'websites', 'dark', 'web', 'httpstcoewujjatn']","['fbi', 'cisagov', 'warn', 'cybercriminals', 'foreign', 'bad', 'actors', 'may', 'use', 'publicly', 'available', 'websites', 'dark', 'web', 'httpstcoewujjatn']","['fbi', 'cisagov', 'warn', 'cybercrimin', 'foreign', 'bad', 'actor', 'may', 'use', 'publicli', 'avail', 'websit', 'dark', 'web', 'httpstcoewujjatn']","['fbi', 'cisagov', 'warn', 'cybercriminals', 'foreign', 'bad', 'actor', 'may', 'use', 'publicly', 'available', 'website', 'dark', 'web', 'httpstcoewujjatn']"
The #FBI has a longer reach than you might think with 63 legal attaché offices—commonly known as legats—and 30 smal… https://t.co/TymXql1lxr,The FBI has a longer reach than you might think with  legal attaché offices—commonly known as legats—and  smal… httpstcoTymXqllxr,"['the', 'fbi', 'has', 'a', 'longer', 'reach', 'than', 'you', 'might', 'think', 'with', 'legal', 'attaché', 'offices', 'commonly', 'known', 'as', 'legats', 'and', 'smal', 'httpstcotymxqllxr']","['fbi', 'longer', 'reach', 'might', 'think', 'legal', 'attaché', 'offices', 'commonly', 'known', 'legats', 'smal', 'httpstcotymxqllxr']","['fbi', 'longer', 'reach', 'might', 'think', 'legal', 'attaché', 'offic', 'commonli', 'known', 'legat', 'smal', 'httpstcotymxqllxr']","['fbi', 'longer', 'reach', 'might', 'think', 'legal', 'attaché', 'office', 'commonly', 'known', 'legats', 'smal', 'httpstcotymxqllxr']"
"The #FBI works with our partners to educate the private sector about cybersecurity, prevent threats to critical inf… https://t.co/EoVy1zCXfC",The FBI works with our partners to educate the private sector about cybersecurity prevent threats to critical inf… httpstcoEoVyzCXfC,"['the', 'fbi', 'works', 'with', 'our', 'partners', 'to', 'educate', 'the', 'private', 'sector', 'about', 'cybersecurity', 'prevent', 'threats', 'to', 'critical', 'inf', 'httpstcoeovyzcxfc']","['fbi', 'works', 'partners', 'educate', 'private', 'sector', 'cybersecurity', 'prevent', 'threats', 'critical', 'inf', 'httpstcoeovyzcxfc']","['fbi', 'work', 'partner', 'educ', 'privat', 'sector', 'cybersecur', 'prevent', 'threat', 'critic', 'inf', 'httpstcoeovyzcxfc']","['fbi', 'work', 'partner', 'educate', 'private', 'sector', 'cybersecurity', 'prevent', 'threat', 'critical', 'inf', 'httpstcoeovyzcxfc']"
"HUD, Army, OPM receive extra technology modernization funding https://t.co/RqyCzFY0Ah #USGovernment #News #FEMA… https://t.co/2X7cXGtRvg",HUD Army OPM receive extra technology modernization funding httpstcoRqyCzFYAh USGovernment News FEMA… httpstcoXcXGtRvg,"['hud', 'army', 'opm', 'receive', 'extra', 'technology', 'modernization', 'funding', 'httpstcorqyczfyah', 'usgovernment', 'news', 'fema', 'httpstcoxcxgtrvg']","['hud', 'army', 'opm', 'receive', 'extra', 'technology', 'modernization', 'funding', 'httpstcorqyczfyah', 'usgovernment', 'news', 'fema', 'httpstcoxcxgtrvg']","['hud', 'armi', 'opm', 'receiv', 'extra', 'technolog', 'modern', 'fund', 'httpstcorqyczfyah', 'usgovern', 'news', 'fema', 'httpstcoxcxgtrvg']","['hud', 'army', 'opm', 'receive', 'extra', 'technology', 'modernization', 'funding', 'httpstcorqyczfyah', 'usgovernment', 'news', 'fema', 'httpstcoxcxgtrvg']"
Is there anyone that trusts the #DOJ or the #FBI to follow through with charges and prison? Does anyone believe tha… https://t.co/3jOnW9f64n,Is there anyone that trusts the DOJ or the FBI to follow through with charges and prison Does anyone believe tha… httpstcojOnWfn,"['is', 'there', 'anyone', 'that', 'trusts', 'the', 'doj', 'or', 'the', 'fbi', 'to', 'follow', 'through', 'with', 'charges', 'and', 'prison', 'does', 'anyone', 'believe', 'tha', 'httpstcojonwfn']","['anyone', 'trusts', 'doj', 'fbi', 'follow', 'charges', 'prison', 'anyone', 'believe', 'tha', 'httpstcojonwfn']","['anyon', 'trust', 'doj', 'fbi', 'follow', 'charg', 'prison', 'anyon', 'believ', 'tha', 'httpstcojonwfn']","['anyone', 'trust', 'doj', 'fbi', 'follow', 'charge', 'prison', 'anyone', 'believe', 'tha', 'httpstcojonwfn']"
@JeanPodrasky @eliehonig @maggieNYT And how do you know #MaggieHaberman did not report what she knew to the #FBI /… https://t.co/v3wdWwdGkK,JeanPodrasky eliehonig maggieNYT And how do you know MaggieHaberman did not report what she knew to the FBI … httpstcovwdWwdGkK,"['jeanpodrasky', 'eliehonig', 'maggienyt', 'and', 'how', 'do', 'you', 'know', 'maggiehaberman', 'did', 'not', 'report', 'what', 'she', 'knew', 'to', 'the', 'fbi', 'httpstcovwdwwdgkk']","['jeanpodrasky', 'eliehonig', 'maggienyt', 'know', 'maggiehaberman', 'report', 'knew', 'fbi', 'httpstcovwdwwdgkk']","['jeanpodraski', 'eliehonig', 'maggienyt', 'know', 'maggiehaberman', 'report', 'knew', 'fbi', 'httpstcovwdwwdgkk']","['jeanpodrasky', 'eliehonig', 'maggienyt', 'know', 'maggiehaberman', 'report', 'knew', 'fbi', 'httpstcovwdwwdgkk']"
EVERYONE ALREADY KNOWS that Hunter Biden was illegally propagating his #BidenCrimeFamilly Influence peddling scheme… https://t.co/0bcotokWH9,EVERYONE ALREADY KNOWS that Hunter Biden was illegally propagating his BidenCrimeFamilly Influence peddling scheme… httpstcobcotokWH,"['everyone', 'already', 'knows', 'that', 'hunter', 'biden', 'was', 'illegally', 'propagating', 'his', 'bidencrimefamilly', 'influence', 'peddling', 'scheme', 'httpstcobcotokwh']","['everyone', 'already', 'knows', 'hunter', 'biden', 'illegally', 'propagating', 'bidencrimefamilly', 'influence', 'peddling', 'scheme', 'httpstcobcotokwh']","['everyon', 'alreadi', 'know', 'hunter', 'biden', 'illeg', 'propag', 'bidencrimefamilli', 'influenc', 'peddl', 'scheme', 'httpstcobcotokwh']","['everyone', 'already', 'know', 'hunter', 'biden', 'illegally', 'propagating', 'bidencrimefamilly', 'influence', 'peddling', 'scheme', 'httpstcobcotokwh']"
"Wonder if we'll find out an Oath Keeper rocked these babies? 

The person who placed the #pipebombs still hasn't be… https://t.co/0AbR8jXnwL","Wonder if well find out an Oath Keeper rocked these babies 

The person who placed the pipebombs still hasnt be… httpstcoAbRjXnwL","['wonder', 'if', 'well', 'find', 'out', 'an', 'oath', 'keeper', 'rocked', 'these', 'babies', 'the', 'person', 'who', 'placed', 'the', 'pipebombs', 'still', 'hasnt', 'be', 'httpstcoabrjxnwl']","['wonder', 'well', 'find', 'oath', 'keeper', 'rocked', 'babies', 'person', 'placed', 'pipebombs', 'still', 'hasnt', 'httpstcoabrjxnwl']","['wonder', 'well', 'find', 'oath', 'keeper', 'rock', 'babi', 'person', 'place', 'pipebomb', 'still', 'hasnt', 'httpstcoabrjxnwl']","['wonder', 'well', 'find', 'oath', 'keeper', 'rocked', 'baby', 'person', 'placed', 'pipebombs', 'still', 'hasnt', 'httpstcoabrjxnwl']"
"@hshLauraJ US said, they would blow up the pipeline 
I call that intent by #Fbi standards","hshLauraJ US said they would blow up the pipeline 
I call that intent by Fbi standards","['hshlauraj', 'us', 'said', 'they', 'would', 'blow', 'up', 'the', 'pipeline', 'i', 'call', 'that', 'intent', 'by', 'fbi', 'standards']","['hshlauraj', 'us', 'said', 'would', 'blow', 'pipeline', 'call', 'intent', 'fbi', 'standards']","['hshlauraj', 'us', 'said', 'would', 'blow', 'pipelin', 'call', 'intent', 'fbi', 'standard']","['hshlauraj', 'u', 'said', 'would', 'blow', 'pipeline', 'call', 'intent', 'fbi', 'standard']"
One month ago republicans were making noise saying abolish the #fbi #defundthefbi the fbi is corrupt .. but the mom… https://t.co/R6FQHHTpy0,One month ago republicans were making noise saying abolish the fbi defundthefbi the fbi is corrupt  but the mom… httpstcoRFQHHTpy,"['one', 'month', 'ago', 'republicans', 'were', 'making', 'noise', 'saying', 'abolish', 'the', 'fbi', 'defundthefbi', 'the', 'fbi', 'is', 'corrupt', 'but', 'the', 'mom', 'httpstcorfqhhtpy']","['one', 'month', 'ago', 'republicans', 'making', 'noise', 'saying', 'abolish', 'fbi', 'defundthefbi', 'fbi', 'corrupt', 'mom', 'httpstcorfqhhtpy']","['one', 'month', 'ago', 'republican', 'make', 'nois', 'say', 'abolish', 'fbi', 'defundthefbi', 'fbi', 'corrupt', 'mom', 'httpstcorfqhhtpi']","['one', 'month', 'ago', 'republican', 'making', 'noise', 'saying', 'abolish', 'fbi', 'defundthefbi', 'fbi', 'corrupt', 'mom', 'httpstcorfqhhtpy']"
"The #FBI must be disbanded.

Delenda Est FBI.","The FBI must be disbanded

Delenda Est FBI","['the', 'fbi', 'must', 'be', 'disbanded', 'delenda', 'est', 'fbi']","['fbi', 'must', 'disbanded', 'delenda', 'est', 'fbi']","['fbi', 'must', 'disband', 'delenda', 'est', 'fbi']","['fbi', 'must', 'disbanded', 'delenda', 'est', 'fbi']"
"@GazetteNGR Lol.... @ChimarokeNamani came on Twitter to banter with my generation, they dragged his ass to #FBI he… https://t.co/7zHVRKfoia",GazetteNGR Lol ChimarokeNamani came on Twitter to banter with my generation they dragged his ass to FBI he… httpstcozHVRKfoia,"['gazettengr', 'lol', 'chimarokenamani', 'came', 'on', 'twitter', 'to', 'banter', 'with', 'my', 'generation', 'they', 'dragged', 'his', 'ass', 'to', 'fbi', 'he', 'httpstcozhvrkfoia']","['gazettengr', 'lol', 'chimarokenamani', 'came', 'twitter', 'banter', 'generation', 'dragged', 'ass', 'fbi', 'httpstcozhvrkfoia']","['gazettengr', 'lol', 'chimarokenamani', 'came', 'twitter', 'banter', 'gener', 'drag', 'ass', 'fbi', 'httpstcozhvrkfoia']","['gazettengr', 'lol', 'chimarokenamani', 'came', 'twitter', 'banter', 'generation', 'dragged', 'as', 'fbi', 'httpstcozhvrkfoia']"
"The FBI cover-up of the Hunter Biden laptop story before the election is the biggest crime of all. #FBI

Tax evasio… https://t.co/0t0xt8U2BY","The FBI coverup of the Hunter Biden laptop story before the election is the biggest crime of all FBI

Tax evasio… httpstcotxtUBY","['the', 'fbi', 'coverup', 'of', 'the', 'hunter', 'biden', 'laptop', 'story', 'before', 'the', 'election', 'is', 'the', 'biggest', 'crime', 'of', 'all', 'fbi', 'tax', 'evasio', 'httpstcotxtuby']","['fbi', 'coverup', 'hunter', 'biden', 'laptop', 'story', 'election', 'biggest', 'crime', 'fbi', 'tax', 'evasio', 'httpstcotxtuby']","['fbi', 'coverup', 'hunter', 'biden', 'laptop', 'stori', 'elect', 'biggest', 'crime', 'fbi', 'tax', 'evasio', 'httpstcotxtubi']","['fbi', 'coverup', 'hunter', 'biden', 'laptop', 'story', 'election', 'biggest', 'crime', 'fbi', 'tax', 'evasio', 'httpstcotxtuby']"
The #FBI and the Cybersecurity &amp; Infrastructure Security Agency (CISA) are raising awareness of the potential threa… https://t.co/CuG1ZiUKcB,The FBI and the Cybersecurity amp Infrastructure Security Agency CISA are raising awareness of the potential threa… httpstcoCuGZiUKcB,"['the', 'fbi', 'and', 'the', 'cybersecurity', 'amp', 'infrastructure', 'security', 'agency', 'cisa', 'are', 'raising', 'awareness', 'of', 'the', 'potential', 'threa', 'httpstcocugziukcb']","['fbi', 'cybersecurity', 'amp', 'infrastructure', 'security', 'agency', 'cisa', 'raising', 'awareness', 'potential', 'threa', 'httpstcocugziukcb']","['fbi', 'cybersecur', 'amp', 'infrastructur', 'secur', 'agenc', 'cisa', 'rais', 'awar', 'potenti', 'threa', 'httpstcocugziukcb']","['fbi', 'cybersecurity', 'amp', 'infrastructure', 'security', 'agency', 'cisa', 'raising', 'awareness', 'potential', 'threa', 'httpstcocugziukcb']"
Most secure election in the history of US elections. The @FBI is a joke. #FBI https://t.co/8JmU5jCEfB,Most secure election in the history of US elections The FBI is a joke FBI httpstcoJmUjCEfB,"['most', 'secure', 'election', 'in', 'the', 'history', 'of', 'us', 'elections', 'the', 'fbi', 'is', 'a', 'joke', 'fbi', 'httpstcojmujcefb']","['secure', 'election', 'history', 'us', 'elections', 'fbi', 'joke', 'fbi', 'httpstcojmujcefb']","['secur', 'elect', 'histori', 'us', 'elect', 'fbi', 'joke', 'fbi', 'httpstcojmujcefb']","['secure', 'election', 'history', 'u', 'election', 'fbi', 'joke', 'fbi', 'httpstcojmujcefb']"
"#DeadlineWH - Most know that 1/6 was an inside job. Individuals within #DOD, #SS, #FBI &amp; #Congress  conspired with… https://t.co/WQqqK5bf3x",DeadlineWH  Most know that  was an inside job Individuals within DOD SS FBI amp Congress  conspired with… httpstcoWQqqKbfx,"['deadlinewh', 'most', 'know', 'that', 'was', 'an', 'inside', 'job', 'individuals', 'within', 'dod', 'ss', 'fbi', 'amp', 'congress', 'conspired', 'with', 'httpstcowqqqkbfx']","['deadlinewh', 'know', 'inside', 'job', 'individuals', 'within', 'dod', 'ss', 'fbi', 'amp', 'congress', 'conspired', 'httpstcowqqqkbfx']","['deadlinewh', 'know', 'insid', 'job', 'individu', 'within', 'dod', 'ss', 'fbi', 'amp', 'congress', 'conspir', 'httpstcowqqqkbfx']","['deadlinewh', 'know', 'inside', 'job', 'individual', 'within', 'dod', 's', 'fbi', 'amp', 'congress', 'conspired', 'httpstcowqqqkbfx']"
Internal #DOJ documents obtained from FBI #Whistleblowers show at least 44 high-level #FBI officials either resigne… https://t.co/eEM8hfp4oB,Internal DOJ documents obtained from FBI Whistleblowers show at least  highlevel FBI officials either resigne… httpstcoeEMhfpoB,"['internal', 'doj', 'documents', 'obtained', 'from', 'fbi', 'whistleblowers', 'show', 'at', 'least', 'highlevel', 'fbi', 'officials', 'either', 'resigne', 'httpstcoeemhfpob']","['internal', 'doj', 'documents', 'obtained', 'fbi', 'whistleblowers', 'show', 'least', 'highlevel', 'fbi', 'officials', 'either', 'resigne', 'httpstcoeemhfpob']","['intern', 'doj', 'document', 'obtain', 'fbi', 'whistleblow', 'show', 'least', 'highlevel', 'fbi', 'offici', 'either', 'resign', 'httpstcoeemhfpob']","['internal', 'doj', 'document', 'obtained', 'fbi', 'whistleblower', 'show', 'least', 'highlevel', 'fbi', 'official', 'either', 'resigne', 'httpstcoeemhfpob']"
"BREAKING: FBI agents say there is enough evidence to charge
Hunter Biden with tax and gun crimes...… https://t.co/eRd68Y3ltY","BREAKING FBI agents say there is enough evidence to charge
Hunter Biden with tax and gun crimes… httpstcoeRdYltY","['breaking', 'fbi', 'agents', 'say', 'there', 'is', 'enough', 'evidence', 'to', 'charge', 'hunter', 'biden', 'with', 'tax', 'and', 'gun', 'crimes', 'httpstcoerdylty']","['breaking', 'fbi', 'agents', 'say', 'enough', 'evidence', 'charge', 'hunter', 'biden', 'tax', 'gun', 'crimes', 'httpstcoerdylty']","['break', 'fbi', 'agent', 'say', 'enough', 'evid', 'charg', 'hunter', 'biden', 'tax', 'gun', 'crime', 'httpstcoerdylti']","['breaking', 'fbi', 'agent', 'say', 'enough', 'evidence', 'charge', 'hunter', 'biden', 'tax', 'gun', 'crime', 'httpstcoerdylty']"
"Please pay attention also today. especially on the way, on the way back. I don't want to feel bad anymore. 
#FBI #usa @DonaldJTrumpJr","Please pay attention also today especially on the way on the way back I dont want to feel bad anymore 
FBI usa DonaldJTrumpJr","['please', 'pay', 'attention', 'also', 'today', 'especially', 'on', 'the', 'way', 'on', 'the', 'way', 'back', 'i', 'dont', 'want', 'to', 'feel', 'bad', 'anymore', 'fbi', 'usa', 'donaldjtrumpjr']","['please', 'pay', 'attention', 'also', 'today', 'especially', 'way', 'way', 'back', 'dont', 'want', 'feel', 'bad', 'anymore', 'fbi', 'usa', 'donaldjtrumpjr']","['pleas', 'pay', 'attent', 'also', 'today', 'especi', 'way', 'way', 'back', 'dont', 'want', 'feel', 'bad', 'anymor', 'fbi', 'usa', 'donaldjtrumpjr']","['please', 'pay', 'attention', 'also', 'today', 'especially', 'way', 'way', 'back', 'dont', 'want', 'feel', 'bad', 'anymore', 'fbi', 'usa', 'donaldjtrumpjr']"
"""Federal agents investigating Hunter Biden believe they have gathered enough evidence to charge the first son with… https://t.co/8XSqvixSuV",Federal agents investigating Hunter Biden believe they have gathered enough evidence to charge the first son with… httpstcoXSqvixSuV,"['federal', 'agents', 'investigating', 'hunter', 'biden', 'believe', 'they', 'have', 'gathered', 'enough', 'evidence', 'to', 'charge', 'the', 'first', 'son', 'with', 'httpstcoxsqvixsuv']","['federal', 'agents', 'investigating', 'hunter', 'biden', 'believe', 'gathered', 'enough', 'evidence', 'charge', 'first', 'son', 'httpstcoxsqvixsuv']","['feder', 'agent', 'investig', 'hunter', 'biden', 'believ', 'gather', 'enough', 'evid', 'charg', 'first', 'son', 'httpstcoxsqvixsuv']","['federal', 'agent', 'investigating', 'hunter', 'biden', 'believe', 'gathered', 'enough', 'evidence', 'charge', 'first', 'son', 'httpstcoxsqvixsuv']"
"today's study

source: bea

#usa 
#FBI 
@POTUS 
@DonaldJTrumpJr https://t.co/d19sgTlkKh","todays study

source bea

usa 
FBI 
POTUS 
DonaldJTrumpJr httpstcodsgTlkKh","['todays', 'study', 'source', 'bea', 'usa', 'fbi', 'potus', 'donaldjtrumpjr', 'httpstcodsgtlkkh']","['todays', 'study', 'source', 'bea', 'usa', 'fbi', 'potus', 'donaldjtrumpjr', 'httpstcodsgtlkkh']","['today', 'studi', 'sourc', 'bea', 'usa', 'fbi', 'potu', 'donaldjtrumpjr', 'httpstcodsgtlkkh']","['today', 'study', 'source', 'bea', 'usa', 'fbi', 'potus', 'donaldjtrumpjr', 'httpstcodsgtlkkh']"
Pity #alex stole many #Bitcoin from his wallet #holders and lied to so many people it’s sickening! Hope karma exist… https://t.co/wyQyHm6nNz,Pity alex stole many Bitcoin from his wallet holders and lied to so many people it’s sickening Hope karma exist… httpstcowyQyHmnNz,"['pity', 'alex', 'stole', 'many', 'bitcoin', 'from', 'his', 'wallet', 'holders', 'and', 'lied', 'to', 'so', 'many', 'people', 'it', 's', 'sickening', 'hope', 'karma', 'exist', 'httpstcowyqyhmnnz']","['pity', 'alex', 'stole', 'many', 'bitcoin', 'wallet', 'holders', 'lied', 'many', 'people', 'sickening', 'hope', 'karma', 'exist', 'httpstcowyqyhmnnz']","['piti', 'alex', 'stole', 'mani', 'bitcoin', 'wallet', 'holder', 'lie', 'mani', 'peopl', 'sicken', 'hope', 'karma', 'exist', 'httpstcowyqyhmnnz']","['pity', 'alex', 'stole', 'many', 'bitcoin', 'wallet', 'holder', 'lied', 'many', 'people', 'sickening', 'hope', 'karma', 'exist', 'httpstcowyqyhmnnz']"
Huge s/o to these students from @UAlbanyCEHC's Epsilon Delta Psi for having us come over to talk about a #career wi… https://t.co/fRiHhdREnx,Huge so to these students from UAlbanyCEHCs Epsilon Delta Psi for having us come over to talk about a career wi… httpstcofRiHhdREnx,"['huge', 'so', 'to', 'these', 'students', 'from', 'ualbanycehcs', 'epsilon', 'delta', 'psi', 'for', 'having', 'us', 'come', 'over', 'to', 'talk', 'about', 'a', 'career', 'wi', 'httpstcofrihhdrenx']","['huge', 'students', 'ualbanycehcs', 'epsilon', 'delta', 'psi', 'us', 'come', 'talk', 'career', 'wi', 'httpstcofrihhdrenx']","['huge', 'student', 'ualbanycehc', 'epsilon', 'delta', 'psi', 'us', 'come', 'talk', 'career', 'wi', 'httpstcofrihhdrenx']","['huge', 'student', 'ualbanycehcs', 'epsilon', 'delta', 'psi', 'u', 'come', 'talk', 'career', 'wi', 'httpstcofrihhdrenx']"
@Emme0703 Like the crooked #DOJ Who’s going to let that happen along with the Weaponized #FBI,Emme Like the crooked DOJ Who’s going to let that happen along with the Weaponized FBI,"['emme', 'like', 'the', 'crooked', 'doj', 'who', 's', 'going', 'to', 'let', 'that', 'happen', 'along', 'with', 'the', 'weaponized', 'fbi']","['emme', 'like', 'crooked', 'doj', 'going', 'let', 'happen', 'along', 'weaponized', 'fbi']","['emm', 'like', 'crook', 'doj', 'go', 'let', 'happen', 'along', 'weapon', 'fbi']","['emme', 'like', 'crooked', 'doj', 'going', 'let', 'happen', 'along', 'weaponized', 'fbi']"
Internal #DOJ documents obtained from FBI #Whistleblowers show at least 44 high-level #FBI officials either resigne… https://t.co/swNlAkOkKO,Internal DOJ documents obtained from FBI Whistleblowers show at least  highlevel FBI officials either resigne… httpstcoswNlAkOkKO,"['internal', 'doj', 'documents', 'obtained', 'from', 'fbi', 'whistleblowers', 'show', 'at', 'least', 'highlevel', 'fbi', 'officials', 'either', 'resigne', 'httpstcoswnlakokko']","['internal', 'doj', 'documents', 'obtained', 'fbi', 'whistleblowers', 'show', 'least', 'highlevel', 'fbi', 'officials', 'either', 'resigne', 'httpstcoswnlakokko']","['intern', 'doj', 'document', 'obtain', 'fbi', 'whistleblow', 'show', 'least', 'highlevel', 'fbi', 'offici', 'either', 'resign', 'httpstcoswnlakokko']","['internal', 'doj', 'document', 'obtained', 'fbi', 'whistleblower', 'show', 'least', 'highlevel', 'fbi', 'official', 'either', 'resigne', 'httpstcoswnlakokko']"
"Has the #FBI raided Hunter's residence yet?
LOLOLOL
May want to knock first...🫣","Has the FBI raided Hunters residence yet
LOLOLOL
May want to knock first🫣","['has', 'the', 'fbi', 'raided', 'hunters', 'residence', 'yet', 'lololol', 'may', 'want', 'to', 'knock', 'first', '']","['fbi', 'raided', 'hunters', 'residence', 'yet', 'lololol', 'may', 'want', 'knock', 'first', '']","['fbi', 'raid', 'hunter', 'resid', 'yet', 'lololol', 'may', 'want', 'knock', 'first', '']","['fbi', 'raided', 'hunter', 'residence', 'yet', 'lololol', 'may', 'want', 'knock', 'first', '']"
𝗛𝘂𝗻𝘁𝗲𝗿 𝗕𝗶𝗱𝗲𝗻 - Story is that #HunterBiden Cooperated with #Investigators and #FBI and didn't #Politicize the invest… https://t.co/yc3hCnq0SU,𝗛𝘂𝗻𝘁𝗲𝗿 𝗕𝗶𝗱𝗲𝗻  Story is that HunterBiden Cooperated with Investigators and FBI and didnt Politicize the invest… httpstcoychCnqSU,"['𝗛𝘂𝗻𝘁𝗲𝗿', '𝗕𝗶𝗱𝗲𝗻', 'story', 'is', 'that', 'hunterbiden', 'cooperated', 'with', 'investigators', 'and', 'fbi', 'and', 'didnt', 'politicize', 'the', 'invest', 'httpstcoychcnqsu']","['𝗛𝘂𝗻𝘁𝗲𝗿', '𝗕𝗶𝗱𝗲𝗻', 'story', 'hunterbiden', 'cooperated', 'investigators', 'fbi', 'didnt', 'politicize', 'invest', 'httpstcoychcnqsu']","['𝗛𝘂𝗻𝘁𝗲𝗿', '𝗕𝗶𝗱𝗲𝗻', 'stori', 'hunterbiden', 'cooper', 'investig', 'fbi', 'didnt', 'politic', 'invest', 'httpstcoychcnqsu']","['𝗛𝘂𝗻𝘁𝗲𝗿', '𝗕𝗶𝗱𝗲𝗻', 'story', 'hunterbiden', 'cooperated', 'investigator', 'fbi', 'didnt', 'politicize', 'invest', 'httpstcoychcnqsu']"
Does Christopher Wray and the #FBI have the balls to bring a case against Hunter Biden?,Does Christopher Wray and the FBI have the balls to bring a case against Hunter Biden,"['does', 'christopher', 'wray', 'and', 'the', 'fbi', 'have', 'the', 'balls', 'to', 'bring', 'a', 'case', 'against', 'hunter', 'biden']","['christopher', 'wray', 'fbi', 'balls', 'bring', 'case', 'hunter', 'biden']","['christoph', 'wray', 'fbi', 'ball', 'bring', 'case', 'hunter', 'biden']","['christopher', 'wray', 'fbi', 'ball', 'bring', 'case', 'hunter', 'biden']"
"Sextortion is a growing, dangerous problem online. The #FBI is trying to keep both parents &amp; their kids aware of ho… https://t.co/AyMmxqisH6",Sextortion is a growing dangerous problem online The FBI is trying to keep both parents amp their kids aware of ho… httpstcoAyMmxqisH,"['sextortion', 'is', 'a', 'growing', 'dangerous', 'problem', 'online', 'the', 'fbi', 'is', 'trying', 'to', 'keep', 'both', 'parents', 'amp', 'their', 'kids', 'aware', 'of', 'ho', 'httpstcoaymmxqish']","['sextortion', 'growing', 'dangerous', 'problem', 'online', 'fbi', 'trying', 'keep', 'parents', 'amp', 'kids', 'aware', 'ho', 'httpstcoaymmxqish']","['sextort', 'grow', 'danger', 'problem', 'onlin', 'fbi', 'tri', 'keep', 'parent', 'amp', 'kid', 'awar', 'ho', 'httpstcoaymmxqish']","['sextortion', 'growing', 'dangerous', 'problem', 'online', 'fbi', 'trying', 'keep', 'parent', 'amp', 'kid', 'aware', 'ho', 'httpstcoaymmxqish']"
"Feds Think They Have Enough To Charge Hunter Biden With Tax And Gun Crimes
#hunter #biden #feds #iras #fbi 
https://t.co/XMr5qjoe3C","Feds Think They Have Enough To Charge Hunter Biden With Tax And Gun Crimes
hunter biden feds iras fbi 
httpstcoXMrqjoeC","['feds', 'think', 'they', 'have', 'enough', 'to', 'charge', 'hunter', 'biden', 'with', 'tax', 'and', 'gun', 'crimes', 'hunter', 'biden', 'feds', 'iras', 'fbi', 'httpstcoxmrqjoec']","['feds', 'think', 'enough', 'charge', 'hunter', 'biden', 'tax', 'gun', 'crimes', 'hunter', 'biden', 'feds', 'iras', 'fbi', 'httpstcoxmrqjoec']","['fed', 'think', 'enough', 'charg', 'hunter', 'biden', 'tax', 'gun', 'crime', 'hunter', 'biden', 'fed', 'ira', 'fbi', 'httpstcoxmrqjoec']","['fed', 'think', 'enough', 'charge', 'hunter', 'biden', 'tax', 'gun', 'crime', 'hunter', 'biden', 'fed', 'ira', 'fbi', 'httpstcoxmrqjoec']"
"The #FBI Has A Massive Sexual Misconduct Problem, Whistleblowers Reveal https://t.co/sKguLhY5P9 #USA #America #Law… https://t.co/AaBGmEA3iL",The FBI Has A Massive Sexual Misconduct Problem Whistleblowers Reveal httpstcosKguLhYP USA America Law… httpstcoAaBGmEAiL,"['the', 'fbi', 'has', 'a', 'massive', 'sexual', 'misconduct', 'problem', 'whistleblowers', 'reveal', 'httpstcoskgulhyp', 'usa', 'america', 'law', 'httpstcoaabgmeail']","['fbi', 'massive', 'sexual', 'misconduct', 'problem', 'whistleblowers', 'reveal', 'httpstcoskgulhyp', 'usa', 'america', 'law', 'httpstcoaabgmeail']","['fbi', 'massiv', 'sexual', 'misconduct', 'problem', 'whistleblow', 'reveal', 'httpstcoskgulhyp', 'usa', 'america', 'law', 'httpstcoaabgmeail']","['fbi', 'massive', 'sexual', 'misconduct', 'problem', 'whistleblower', 'reveal', 'httpstcoskgulhyp', 'usa', 'america', 'law', 'httpstcoaabgmeail']"
@TheDemocrats #fbi #doj are all #AntiChristian https://t.co/Q0l4f1E2wi,TheDemocrats fbi doj are all AntiChristian httpstcoQlfEwi,"['thedemocrats', 'fbi', 'doj', 'are', 'all', 'antichristian', 'httpstcoqlfewi']","['thedemocrats', 'fbi', 'doj', 'antichristian', 'httpstcoqlfewi']","['thedemocrat', 'fbi', 'doj', 'antichristian', 'httpstcoqlfewi']","['thedemocrats', 'fbi', 'doj', 'antichristian', 'httpstcoqlfewi']"
