label,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
FBI,Akwuru  The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the world… httpstcot qRfWg G,False,0,Akwuru2,2022-10-06 19:28:33,True,1.578093778556027e+18,1578104946276401152,1.3695001154682348e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,2,False,False,,
FBI,MachuksO The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the world… httpstco zB s WdQi,False,0,MachuksO,2022-10-06 19:26:09,True,1.5779035928953856e+18,1578104340480692225,8.918809346933842e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,JoeBiden continues to use the FBI has his own personal distributorBidens FBI arrests   prolife activists af… httpstco f DtMjW o,False,0,,2022-10-06 19:24:46,True,,1578103995238739969,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sn00pdad,0,False,False,,
FBI,stancity  The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the worl… httpstcou lNHmSZZX,False,0,stancity44,2022-10-06 19:22:23,True,1.5781010572424192e+18,1578103395126333440,1.2489468237016392e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,NdubisiOgbuji UKParliament FCDOGovUK trussliz vickyford GwynneMP Pontifex HouseofCommons StateDept… httpstcokHfux Qin ,False,0,NdubisiOgbuji,2022-10-06 19:21:49,True,1.5780906265072108e+18,1578103251173797889,1.2473322653167493e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,AbuchiSamuel  realIpobDOS The current President of Nigeria wears a HyperRealisticMask and is not who is port… httpstcoMDrocBMK L,False,0,AbuchiSamuel8,2022-10-06 19:21:28,True,1.5778987408531374e+18,1578103161747038208,1.3381163877603779e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,I know they backup files on an external hard drive were placed there manually  retired agent Rick Kiper on… httpstco EVQVAw uT,False,2,,2022-10-06 19:20:46,True,,1578102986940841984,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",MakeJustBlind,0,False,False,,
FBI,PeterObi The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the world… httpstcouyb XCk ct,False,0,PeterObi,2022-10-06 19:18:57,True,1.5779420066130862e+18,1578102529832800256,1.0507794717317079e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,OmoteBiafra The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the wor… httpstcoLTNePF qi ,False,0,OmoteBiafra,2022-10-06 19:18:16,True,1.578041973734269e+18,1578102357287575552,1.2910998498579333e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,POTUS Samuel  The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed… httpstcoIidnD VI n,False,0,POTUS,2022-10-06 19:18:04,True,1.578025447350481e+18,1578102306092027904,1.3491490969096684e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,"JeffBohnerCA No its all on HunterBidenLaptop
Bobulinskis got evidence amp MetaData amp gave ALL OF IT to
the FBI… httpstcoTcPHW Ep ",False,3,JeffBohnerCA,2022-10-06 19:17:43,True,1.5780815284410163e+18,1578102220922695681,2898720931.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",moderateRepand1,2,False,False,,
FBI,OmoteBiafra The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the wor… httpstcoTARbDG trk,False,0,OmoteBiafra,2022-10-06 19:17:39,True,1.5780580810654884e+18,1578102204682371072,1.2910998498579333e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,Today an investigation by the FairfieldPolice  SolanoCountyDA ATFSanFrancisco and our FBI SolanoCounty Vio… httpstco h Lz htF,False,1,,2022-10-06 19:17:39,True,,1578102202073288711,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISacramento,1,False,False,,
FBI,ShehuSani Samuel  The current President of Nigeria wears a HyperRealisticMask and is not who is portra… httpstco wqH q EpF,False,0,ShehuSani,2022-10-06 19:16:42,True,1.5779434391189258e+18,1578101961928441859,117042662.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,juliekelly  But this is their method of operation They are gangster mafia KGB enforcers for the Democratic Par… httpstcohnSeooTmFE,False,1,julie_kelly2,2022-10-06 19:16:33,True,1.5780722274461983e+18,1578101923856556032,2852597261.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",George072268,0,False,False,,
FBI,FBI agents leak early that they are investigating and want to charge an American citizen with crimes irreparably d… httpstcoAbCONWCYwJ,False,2,,2022-10-06 19:14:52,True,,1578101503478312960,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EwokSpear,0,False,False,,
FBI,OmoteBiafra The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the wor… httpstcoWYmew ASXr,False,0,OmoteBiafra,2022-10-06 19:14:44,True,1.5780580810654884e+18,1578101469139546112,1.2910998498579333e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,1,False,False,,
FBI,officialhenryfb sirpeey The current President of Nigeria wears a HyperRealisticMask and is not who is portray… httpstcosOHOZZVoFF,False,0,officialhenryfb,2022-10-06 19:14:27,True,1.5780616619188552e+18,1578101398021017612,733670196.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,ajplus UjuAnya The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the… httpstcoFGglqOOhbN,False,0,ajplus,2022-10-06 19:14:14,True,1.5775697810703688e+18,1578101343385853952,110396781.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,MachuksO The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the world… httpstcoK vi S yk ,False,0,MachuksO,2022-10-06 19:13:52,True,1.5779045740563538e+18,1578101250260074496,8.918809346933842e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,"FBI Trump Mar Lag DOJ MAGA BLM
Hunter Ashley Biden Clinton Comey
NewWorldOrder NWO WEF Globalist
Agenda … httpstcoSYZMU hY R",False,0,,2022-10-06 19:13:40,True,,1578101201517875210,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ErickRey91,0,False,False,,
FBI,EjioforBar The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the worl… httpstcocmCiQbtLMX,False,0,EjioforBar,2022-10-06 19:13:12,True,1.5780650749835018e+18,1578101084681342979,845175186.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,1,False,False,,
FBI,PeterObi The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the world… httpstcoAXCop cf j,False,0,PeterObi,2022-10-06 19:12:48,True,1.577789965618094e+18,1578100982286024704,1.0507794717317079e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,DonaldTrump threatened to declassify documents and pardon regarding EdwardSnowden JulianAssange and even JFK a… httpstcojxpVEqkWT ,False,0,,2022-10-06 19:12:33,True,,1578100917588533248,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OscarsWild1,0,False,False,,
FBI,TODAY Kevin Hallinan overthewal  joins SauterRory to discuss his book and the FBI BookBoost Laws  FBI… httpstcoJHXbuUQ aW,False,0,,2022-10-06 19:12:16,True,,1578100848743354377,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PubliusPR,0,False,False,,
FBI,"LTRNForever axeisback fbimostwanted fbi cia dhs DOJ 

You fukers ever investigate libs or you just puppets o… httpstcoR WiEJly",False,4,LTRNForever,2022-10-06 19:11:23,True,1.577688135768707e+18,1578100626361569280,1.4919087769196503e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",followu65058072,1,False,False,,
FBI,There’s a big difference between activism and bullying Most of you need to learn the difference and stop harassing… httpstcoqr t Ua b,False,1,,2022-10-06 19:11:03,True,,1578100540860309505,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stuffysinger,0,False,False,,
FBI,Aminaruk DavidHundeyin The current President of Nigeria wears a HyperRealisticMask and is not who is portraye… httpstco tTkjd lm,False,0,Aminaruk,2022-10-06 19:10:58,True,1.5780703577807094e+18,1578100520211791873,1.4670582002603663e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,OmoteBiafra sirpeey The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed t… httpstcoFUrzwwSvAS,False,1,OmoteBiafra,2022-10-06 19:10:01,True,1.5780967052952904e+18,1578100279710388224,1.2910998498579333e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,renoomokri The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the worl… httpstcoRgYJ JOcqY,False,0,renoomokri,2022-10-06 19:08:46,True,1.5780992312769536e+18,1578099967348150277,264248576.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,Needs to be a   man FBI SwatTeam with weapons drawn raid on HunterBiden residence,False,0,,2022-10-06 19:07:40,False,,1578099689043509249,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VotreChoix2,0,False,False,,
FBI,OmoteBiafra nonsoagbo The current President of Nigeria wears a HyperRealisticMask and is not who is portraye… httpstcoqEpe cdKfs,False,0,OmoteBiafra,2022-10-06 19:07:26,True,1.578059474954322e+18,1578099632944840706,1.2910998498579333e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,"Bobulinski Biden and the FBI Coverup 

HunterBiden 
httpstcoeKe YCT Ea",False,0,,2022-10-06 19:07:19,False,,1578099602745483266,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Zayphar,0,False,False,,
FBI,"FBI Trump Mar Lag DOJ MAGA BLM
Hunter Ashley Biden Clinton Comey
NewWorldOrder NWO WEF Globalist
Agenda … httpstcoXhrvT fJzA",False,0,,2022-10-06 19:07:14,True,,1578099581107085312,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ErickRey91,0,False,False,,
FBI,odinakabiafra  The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the… httpstcoz BuM QllI,False,0,odinakabiafra2,2022-10-06 19:07:09,True,1.5779710768350372e+18,1578099558588223488,7.812603592357274e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,juliekelly  FBI stick to enforcing the laws of the USA and leave the cultural wars to the propagandists This… httpstcoBsWlz XG f,False,1,julie_kelly2,2022-10-06 19:07:01,True,1.578093960085504e+18,1578099524937342976,2852597261.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HeirsofMostHigh,0,False,False,,
FBI,Emjyke cosyalbom The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to t… httpstco s PUgxZPR,False,1,Emjyke,2022-10-06 19:06:44,True,1.5777316199300628e+18,1578099456658051085,1.3636096822926623e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,OmoteBiafra The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the wor… httpstcozBC vAYkLb,False,0,OmoteBiafra,2022-10-06 19:06:05,True,1.5780592239336366e+18,1578099291675328512,1.2910998498579333e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,2,False,False,,
FBI,mondayomoaigbe The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the… httpstcoFxGnXLhqBE,False,0,mondayomoaigbe,2022-10-06 19:05:45,True,1.5778060461475103e+18,1578099206413131777,1.4341465774934712e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,1,False,False,,
FBI,ICYMI the FBI released statistics on over   million criminal offenses that were reported to the Uniform Crime Re… httpstcojg StefWiz,False,1,,2022-10-06 19:05:11,True,,1578099066310955013,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIPhoenix,1,False,False,,
FBI,"FBI Trump Mar Lag DOJ MAGA BLM
Hunter Ashley Biden Clinton Comey
NewWorldOrder NWO WEF Globalist
Agenda … httpstcoeVhflzvlVK",False,0,,2022-10-06 19:05:07,True,,1578099047180607488,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ErickRey91,0,False,False,,
FBI,EmekaGift  cosyalbom UN StateDept The current President of Nigeria wears a HyperRealisticMask and is not… httpstcoHqltaJAkIi,False,1,EmekaGift100,2022-10-06 19:05:04,True,1.577689892397744e+18,1578099035667308545,1.4559386225159741e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,1,False,False,,
FBI,NdigboTweets AloyEjimakor The current President of Nigeria wears a HyperRealisticMask and is not who is portr… httpstcoivSwJKCrqE,False,0,NdigboTweets,2022-10-06 19:04:42,True,1.5779764428177572e+18,1578098945384976394,1.2649666215856497e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,SaharaReporters The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the… httpstcoS DUhvul ,False,0,SaharaReporters,2022-10-06 19:04:23,True,1.578078515379032e+18,1578098863407304709,17409452.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,cosyalbom CNNFreedom FCDOGovUK amnesty amnestypress amnestyusa LeahHardingAJE amanpour UNHumanRights… httpstcotdJd WNGXu,False,0,cosyalbom,2022-10-06 19:04:11,True,1.577784287931568e+18,1578098811846918144,1.254384560617304e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,vanguardngrnews The current President of Nigeria wears a HyperRealisticMask and is not who is portrayed to the… httpstcocRHCJ RKek,False,0,vanguardngrnews,2022-10-06 19:03:55,True,1.5779090925380977e+18,1578098744662192128,39975533.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,"FBI Trump Mar Lag DOJ MAGA BLM
Hunter Ashley Biden Clinton Comey
NewWorldOrder NWO WEF Globalist
Agenda … httpstcok vEYPMgP",False,0,,2022-10-06 19:03:20,True,,1578098601657569301,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ErickRey91,0,False,False,,
FBI,"FBI Trump Mar Lag DOJ MAGA BLM
Hunter Ashley Biden Clinton Comey
NewWorldOrder NWO WEF Globalist
Agenda … httpstcopU ow BQn",False,0,,2022-10-06 19:01:15,True,,1578098074500505600,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ErickRey91,0,False,False,,
FBI,The bloom is definitely off the rose for the FBI  This is incredibly irksome and sad MeToo httpstcoY EVLPpHRN,False,2,,2022-10-06 19:00:14,False,,1578097820313473024,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheCriticalDri1,0,False,False,,
FBI,Foreign spies hijacking US midterms FBI CISA are cool as cucumbers about it httpstco nyBfrQDtL TheRegister,False,0,,2022-10-06 19:00:14,False,,1578097819281285120,,"<a href=""http://www.berzerk.org/securitynewsbot"" rel=""nofollow"">SecurityNewsbot</a>",SecurityNewsbot,0,False,False,,
FBI,jsolomonReports eleftheria  FBI WOKE Purge,False,0,jsolomonReports,2022-10-06 19:00:01,False,1.578093480584282e+18,1578097765166350337,523248016.0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Gator158590985,1,False,False,,
FBI,"Why are New York and California  not participating

New FBI national crime data released with glaring holes in… httpstcobLJbO qxZ ",False,0,,2022-10-06 18:50:55,True,,1578095473663283200,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",91HighwayMan,0,False,False,,
FBI,Today FBI Special Agent in Charge Meador joined WDVAnews US Atty Kavanaugh as they announced the arrest of Ger… httpstcoAqKllZ Dm ,False,12,,2022-10-06 18:50:10,True,,1578095285858861074,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIRichmond,1,False,False,,
FBI,FBI Sued For Withholding Records Of Facebook Censorship Of Hunter Biden Laptop Story httpstcofA mRCqrdS… httpstco T tdZD MJ,False,2,,2022-10-06 18:44:25,True,,1578093839415377932,,"<a href=""https://news.joshwho.net"" rel=""nofollow"">JoshWho News</a>",TruthSeeker____,2,False,False,,
FBI,With all this talk about Damher today Oct     the FBI named  Samuel Little as the most prolific SerialKiller… httpstcofCjdsqqbvD,False,3,,2022-10-06 18:43:14,True,,1578093543100649473,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JaykillXRP,0,False,False,,
FBI,So I learnt the Jagaban is in the building just like Elvis Presley in d good old daysCan our Twitter FBI beg… httpstcomhK FManRX,False,0,,2022-10-06 18:40:47,True,,1578092926382505987,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fabricall04,0,False,False,,
FBI,dtf  RonFilipkowski We ALL must take blame for letting these degenerates in the main house They are morally c… httpstcobsyVYZKTZH,False,1,dtf1947,2022-10-06 18:34:38,True,1.578074906734084e+18,1578091375366586368,4140639207.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKHorne_1,0,False,False,,
FBI,Additional victims of Zobaidul Amin arrested for operating an international child exploitation enterprise may be… httpstco mQzhMUcQ,False,2,,2022-10-06 18:33:32,True,,1578091098525794320,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBICincinnati,0,False,False,,
FBI,DuranteJanice RonFilipkowski We ALL must take blame for letting these degenerates in the main house They are mor… httpstconFECIIfET ,False,0,DuranteJanice,2022-10-06 18:33:23,True,1.5780765458722365e+18,1578091063469744129,1249711304.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKHorne_1,0,False,False,,
FBI,BlueFLGirl RpsAgainstTrump RonFilipkowski We ALL must take blame for letting these degenerates in the main house… httpstcowv shGDect,False,2,BlueFLGirl,2022-10-06 18:32:34,True,1.5780659888175022e+18,1578090856631873536,1.21793968846123e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKHorne_1,0,False,False,,
FBI,ICYMI the FBI released statistics on over   million criminal offenses that were reported to the Uniform Crime Re… httpstcowc UxfLAuQ,False,2,,2022-10-06 18:32:27,True,,1578090828903350278,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIMemphis,0,False,False,,
FBI,RonFilipkowski We ALL must take blame for letting these degenerates in the main house They are morally corrupt an… httpstcoONuqsl CnT,False,0,RonFilipkowski,2022-10-06 18:31:43,True,1.5780636097788068e+18,1578090645150789633,1.2983727353836052e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKHorne_1,0,False,False,,
FBI,"Mann proves his idiocy yet again

How exactly does he think the GOP is accomplishing this under the tyrannical Fa… httpstco tV mMBq",False,0,,2022-10-06 18:31:13,True,,1578090515396005888,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kwteaparty,0,False,False,,
FBI,FBI CISA arent worried about cyber threats to US midterms httpstcocXK pbXtwg TheRegister,False,0,,2022-10-06 18:30:13,False,,1578090266216407040,,"<a href=""http://www.berzerk.org/securitynewsbot"" rel=""nofollow"">SecurityNewsbot</a>",SecurityNewsbot,0,False,False,,
FBI,The FBI talking about “fighting crime” just makes me want to puke,False,0,,2022-10-06 18:28:30,False,,1578089833645637632,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_BeAcH_LiF,0,False,False,,
FBI,"We’re just the messenger 

Updates to NICS are coming that will impact buyers not over the age of   

Posting f… httpstcomJQdgumTE ",False,0,,2022-10-06 18:27:50,True,,1578089667018342402,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",_AZguns,0,False,False,,
FBI,The FBI will deny it and lie about it   because they are required to under their security clearance   Remember… httpstco RaX RWw G,False,0,,2022-10-06 18:24:24,True,,1578088802777694219,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mkMaGDaLENe,0,False,False,,
FBI,The FBI doesn’t know how many marijuana arrests were made in   … and that’s their damned mistake… httpstcoXrPeKiL o,False,4,,2022-10-06 18:24:24,True,,1578088800332414991,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OnlineWeedNews,2,False,False,,
FBI,"httpstcoAVv gDJI a
Additional victims of Zobaidul Amin arrested for operating an International Child Exploita… httpstco SRvwQaN Q",False,5,,2022-10-06 18:23:52,True,,1578088666911604740,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISeattle,4,False,False,,
FBI,"BreakingNews 

How do you think SaudiArabia gonna complete the   billion dollar deal if the FBI Have The Other H… httpstcoQPV Mgw Ye",False,0,,2022-10-06 18:22:56,True,,1578088430721974272,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",noti_cam,2,False,False,,
FBI,US ExecutiveBranch Update – October     FBI CBP FEMA  httpstcoEJ w YQBF edokeefe httpstcoapQWuFexKb,False,0,,2022-10-06 18:20:00,False,,1578087693224902658,,"<a href=""https://www.semrush.com/"" rel=""nofollow"">Semrush Social Media Tool</a>",natlawreview,1,False,False,,
FBI,Additional victims of Zobaidul Amin arrested for operating an International Child Exploitation Enterprise may be… httpstcovWRyBqogSE,False,5,,2022-10-06 18:18:56,True,,1578087426551054336,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIPittsburgh,3,False,False,,
FBI,BradMossEsq Raphael seems hot amp bothered  Perhaps he should resign to Cancun Mexico 🇲🇽 or Cuba 🇨🇺 if he can’t han… httpstcooWMujw nuT,False,1,BradMossEsq,2022-10-06 18:17:37,True,1.5780824453789532e+18,1578087095217754112,373522445.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mardonius2500,0,False,False,,
FBI,Additional victims of Zobaidul Amin arrested for operating an International Child Exploitation Enterprise may be… httpstco X BwJl Q,False,1,,2022-10-06 18:14:47,True,,1578086381682819085,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISaltLakeCity,0,False,False,,
FBI,For CyberSecurityAwarenessMonth we spoke with GovCIO Federal cyber SMEs to learn about how theyre helping our… httpstcoYbgNMUmCWk,False,0,,2022-10-06 18:13:21,True,,1578086020725309442,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",GovernmentCIO,0,False,False,,
FBI,BrianKarem The FBI and DOJ need to be stopped They have become puppets to TheDemocrats Charges should be made… httpstcoUGwuLntLZ ,False,0,BrianKarem,2022-10-06 18:13:11,True,1.5778298307242885e+18,1578085977792339975,21001599.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TEXASHANDLE,0,False,False,,
FBI,Judge orders FBI to turn over SethRich files httpstco oy o rGMR via CitizenFreePres httpstcoqFJvNX y i,False,0,,2022-10-06 18:13:01,False,,1578085938021924891,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TUNAX12,0,False,False,,
FBI,We ALL must take blame for letting these degenerates in the main house They are morally corrupt and mentally bankr… httpstcoeLBEn qBly,False,6,,2022-10-06 18:12:25,True,,1578085785705644032,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKHorne_1,4,False,False,,
FBI,NoLieWithBTC We ALL must take blame for letting these degenerates in the main house They are morally corrupt and… httpstcoPbxu Mz BZ,False,0,NoLieWithBTC,2022-10-06 18:11:49,True,1.57784829332489e+18,1578085635360845825,1.2682236904806154e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKHorne_1,0,False,False,,
FBI,"“I haven’t heard from him since Nor have my lawyers”

Tony Bobulinski a former HunterBiden associate who came f… httpstcoYgkABDVnBY",False,144,,2022-10-06 18:10:01,True,,1578085180228632593,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",EpochTimes,78,False,False,,
FBI,🔴 LIVE PODCAST Christian Talk That Rocks with Richie L Ep   on Spreaker antisemitism fauci fbi… httpstcoK tFyMEZf,False,0,,2022-10-06 18:05:54,True,,1578084148065042432,,"<a href=""https://www.spreaker.com"" rel=""nofollow"">Spreaker</a>",Richie_L_,0,False,False,,
FBI,The Eleventh Circuit issued an order Wednesday to expedite the ongoing appeal of a thirdparty review of documents… httpstco xv Mngvz ,False,3,,2022-10-06 18:04:40,True,,1578083833836093445,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JURISTnews,0,False,False,,
FBI,Imagine the abuses and outright political prosecutions surveillance and invasive searches that were carried out qu… httpstcouzlYFWF ra,False,2,,2022-10-06 18:03:12,True,,1578083467027521537,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",65trooper62,1,False,False,,
FBI,Trained experts Realtime threat intel Global rapidresponse capabilities If you become trapped in a… httpstcoPAHhvyfko ,False,1,,2022-10-06 18:03:11,True,,1578083463256752129,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIPhoenix,1,False,False,,
FBI,The FBI and Intellectual Property Rights Center are warning the public of counterfeit battery scams  Read the lat… httpstcoMxIT vteWs,False,2,,2022-10-06 18:03:06,True,,1578083439995228160,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIPittsburgh,0,False,False,,
FBI,The FBIs National IncidentBased Reporting System promises more detailed data than ever before… httpstcogKjbYbESeS,False,2,,2022-10-06 18:03:04,True,,1578083431199694854,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISpringfield,0,False,False,,
FBI,Earlier this week FBIDetroit participated in the michiganstateu StudentAthlete Career Mixer Our recruiter spok… httpstcoHESD x m N,False,0,,2022-10-06 18:02:54,True,,1578083389856415763,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIDetroit,1,False,False,,
