label,clean text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Tweet_lemmatized,text
FBI,,False,0,,2022-10-06 21:41:03,True,,1578138289269350401,,"<a href=""https://www.spreaker.com"" rel=""nofollow"">Spreaker</a>",BetterknowYou,0,False,False,,,"['', 'new', 'podcast', 'one', 'day', 'september', 'fbi', 'agent', 'adrian', 'hawkins', 'placed', 'call', 'democratic', 'national', 'commi', 'httpstcoltuux', 'et']",📣 New Podcast “One day in September   FBI agent Adrian Hawkins placed a call to the Democratic National Commi… httpstcolTuux eT
FBI,,False,0,theNavyBratt,2022-10-06 21:40:21,True,1.5781292503680614e+18,1578138115960619010,1.4240513172495647e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",theNavyBratt,0,False,False,,,"['hawaiiscience', 'hilomedcenter', 'americanheart', 'handsonlycpr', 'hipublichealth', 'hawaiidoh', 'hidoe', 'fbi', 'httpstco', 'lmrtobw', 'r']",HawaiiScience HiloMedCenter AmericanHeart HandsOnlyCPR HIpublichealth HawaiiDOH HIDOE  FBI… httpstco lMRtObw R
FBI,,False,1,,2022-10-06 21:40:12,True,,1578138074973863937,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISaltLakeCity,5,False,False,,,"['fbi', 'south', 'salt', 'lake', 'pd', 'clearfieldpd', 'updsl', 'asking', 'public', 'help', 'identifying', 'man', 'involved', 'httpstcow', 'rkhhiazp']",The FBI South Salt Lake PD ClearfieldPD UPDSL are asking for the publics help identifying this man involved… httpstcoW RKhhIAzp
FBI,,False,2,,2022-10-06 21:37:17,True,,1578137344464527361,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",MakeJustBlind,0,False,False,,,"['think', 'first', 'step', 'need', 'done', 'case', 'obviously', 'independent', 'investigation', 'baezlaw', 'cri', 'httpstcoejov', 'iszwm']",I think the first step that needs to be done in this case is obviously an independent investigation BaezLaw cri… httpstcoEJOv IszwM
FBI,,False,1,sweetiebabes08,2022-10-06 21:32:41,True,1.5781336255220654e+18,1578136185028972546,197509918.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",cog_roos,0,False,False,,,"['sweetiebabes', 'asharangappa', 'fbi', 'director', 'seems', 'weak', 'helpless', 'position', 'like', 'comey', 'wray', 'httpstcorsoo', 'lkbss']",sweetiebabes  AshaRangappa FBI Director it seems is a weak helpless position Just like Comey Wray is at t… httpstcorSOo lKBSs
FBI,,False,0,,2022-10-06 21:30:06,True,,1578135535125676035,,"<a href=""https://the.best"" rel=""nofollow"">THEDOTBEST</a>",whatisbestnow,0,False,False,,,"['share', 'best', 'tvshow', 'content', 'download', 'best', 'app', 'httpstco', 'sgygiwf', 'academy', 'confession', 'fbi', 'oldest', 'httpstco', 'nqfpd', 'pm']","Share the Best tvshow content
Download the Best app  httpstco sgyGIwF  
academy confession fbi oldest… httpstco nQfPD pm"
FBI,,False,0,,2022-10-06 21:30:06,True,,1578135533552914433,,"<a href=""https://the.best"" rel=""nofollow"">THEDOTBEST</a>",whatisbestnow,0,False,False,,,"['share', 'best', 'tvshow', 'content', 'download', 'best', 'app', 'httpstco', 'sgygiwf', 'academy', 'confession', 'fbi', 'oldest', 'httpstcotfu', 'v', 'blh']","Share the Best tvshow content
Download the Best app  httpstco sgyGIwF  
academy confession fbi oldest… httpstcoTfu v blh"
FBI,,False,0,,2022-10-06 21:30:05,True,,1578135529081683975,,"<a href=""https://the.best"" rel=""nofollow"">THEDOTBEST</a>",whatisbestnow,0,False,False,,,"['whats', 'best', 'httpstcon', 'jotnp', 'hope', 'come', 'clean', 'garza', 'rookie', 'fed', 'httpstcoj', 'irqp', 'r', 'httpstcokfync', 'zias']","Whats Best on httpstcoN a jotnp  
Hope Comes Clean To Garza  The Rookie Feds
httpstcoj iRQP R… httpstcokFynC zIAS"
FBI,,False,0,,2022-10-06 21:30:01,True,,1578135512098938882,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SadieVotesBlue,0,False,False,,,"['trumpcrimefamily', 'amp', 'trumpcrimesyndicate', 'includes', 'donthecon', 'aka', 'billiondollarloser', 'year', 'old', 'ad', 'httpstcoanzspxrydo']",The TrumpCrimeFamily amp TrumpCrimeSyndicate includes all of DonTheCon’s aka BillionDollarLoser’s   year old ad… httpstcoANZsPxRYdO
FBI,,False,0,,2022-10-06 21:29:41,True,,1578135430616301569,,"<a href=""https://app.best"" rel=""nofollow"">BestTLDApp</a>",BestTLD,0,False,False,,,"['download', 'best', 'app', 'share', 'best', 'tvshow', 'content', 'httpstco', 'lwu', 'b', 'mg', 'academy', 'confession', 'fbi', 'httpstco', 'vjrg', 'vgtr']","Download the Best app to share your Best tvshow content httpstco LwU b mg 
academy confession fbi… httpstco VJRG vgtr"
FBI,,False,1,,2022-10-06 21:29:40,True,,1578135424719114240,,"<a href=""https://app.best"" rel=""nofollow"">BestTLDApp</a>",BestTLD,0,False,False,,,"['best', 'day', 'httpstcoydtlvmxmbb', 'hope', 'come', 'clean', 'garza', 'rookie', 'fed', 'httpstcorkuaayne', 'httpstcodvw', 'orojg', '']","Best of the day on httpstcoyDTLVmXMbb
Hope Comes Clean To Garza  The Rookie Feds
httpstcorKuaaYnE O… httpstcodvw oRojG "
FBI,,False,1,,2022-10-06 21:29:17,True,,1578135330334572544,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BestTLD</a>",FremontCyril,0,False,False,,,"['whats', 'best', 'httpstcowncttvfeg', 'hope', 'come', 'clean', 'garza', 'rookie', 'fed', 'httpstcosx', 'pobkimb', 'httpstcoimhg', 'owlta']","Whats Best on httpstcowNcTtVfEg  
Hope Comes Clean To Garza  The Rookie Feds
httpstcosx pObkiMB… httpstcoiMhG OwlTa"
FBI,,False,0,,2022-10-06 21:28:23,True,,1578135103569641478,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",daveDFIR,0,False,False,,,"['httpstcohook', 'nopc', 'watch', 'bug', 'linux', 'kernel', 'damage', 'display', 'intel', 'laptop', 'news', 'httpstcodmpo', 'wffzh']",httpstcohOOk NOpC  Watch out a bug in Linux Kernel   can damage displays on Intel laptops news… httpstcodmpo wffzh
FBI,,False,1,DeptofDefense,2022-10-06 21:27:38,True,1.578102289927e+18,1578134913898930179,66369181.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",theNavyBratt,1,False,False,,,"['deptofdefense', 'pentagonpressec', 'use', 'process', 'come', 'dehumanizing', 'phrase', 'navybrat', 'httpstcohuoovwohkl']",DeptofDefense PentagonPresSec Did you use the same process to come up with the dehumanizing phrase NavyBrat Is… httpstcoHuoOvwohKl
FBI,,False,0,SebGorka,2022-10-06 21:26:40,False,1.5780525980908503e+18,1578134669874196480,2417586104.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GrassRo26328757,0,False,False,,,"['sebgorka', 'bidenadministration', 'us', 'fbi', 'attack', 'political', 'opponent', 'bidenraidontrump']",SebGorka BidenAdministration uses the FBI to attack his political opponents  BidenraidonTrump
FBI,,False,5,,2022-10-06 21:25:11,True,,1578134297646620672,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBILasVegas,5,False,False,,,"['fbi', 'released', 'statistic', 'million', 'criminal', 'offense', 'reported', 'uniform', 'crime', 'reporting', 'httpstcor', 'uf', 'frq']",The FBI released statistics on over   million criminal offenses that were reported to the Uniform Crime Reporting… httpstcor UF Frq
FBI,,False,6,,2022-10-06 21:24:25,True,,1578134104977149953,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",d4sp4d1,8,False,False,,,"['im', 'sure', 'whats', 'frightening', 'konnech', 'arrestsituation', 'people', 'created', 'mule', 'httpstcolwk', 'pvdvv']","Im not sure whats more frightening with the Konnech arrestsituation

a A few people that created  Mules a… httpstcoLWK PvDVv"
FBI,,False,0,ChuckGrassley,2022-10-06 21:24:00,True,1.5781316607381012e+18,1578133998685093890,10615232.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,,"['chuckgrassley', 'trying', 'get', 'fbi', 'amp', 'doj', 'call', 'back', 'last', 'two', 'decade', 'unable', 'talk', 'httpstcopsnqabrryc']",ChuckGrassley I have been trying to get the FBI amp DOJ call me back over the last two decades unable to talk with… httpstcopSnQABRryc
FBI,,False,0,,2022-10-06 21:20:59,False,,1578133242313596929,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JoelLarner,1,False,False,,,"['blow', 'jan', 'pipe', 'bomb', 'hoax', 'wide', 'open', 'must', 'read', 'jan', 'fbi', 'httpstcovtatkpnid', '']","This blows the Jan   pipe bomb hoax wide open A MUST read Jan 
FBI
httpstcovtAtkpNId "
FBI,,False,1,,2022-10-06 21:18:55,True,,1578132720781328416,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Peterj_Again,0,False,False,,,"['heath', 'safety', 'destroying', 'fbi', 'making', 'impotent', 'allowed', 'arrest', 'people', 'httpstcoyeplk', 'hwoa']","Heath and safety is destroying the FBI and making them impotent 

Now they’re allowed to arrest only people who… httpstcoYePlk hwOa"
FBI,,False,1,CalltoActivism,2022-10-06 21:18:11,True,1.5781197414279086e+18,1578132537620123648,8.19994707061248e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JKHorne_1,1,False,False,,,"['calltoactivism', 'maga', 'notice', 'cant', 'accept', 'president', 'biden', 'want', 'america', 'wish', 'httpstcoo', 'nfki', 'u', 'z']",CalltoActivism MAGA notices They cant accept it because President Biden wants it for ALL America They wish that… httpstcoo Nfki u Z
FBI,,False,0,blueheartedly,2022-10-06 21:13:16,True,1.5777542166842941e+18,1578131299071655949,7.025772510203822e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",badwolf70,0,False,False,,,"['blueheartedly', 'worst', 'president', 'ever', 'president', 'biden', 'vice', 'president', 'obama', 'sent', 'fbi', 'httpstcoepd', 'jkwtjv']",blueheartedly Worst president ever Your President Biden was vice president when him and Obama sent the FBI to… httpstcoEPD jkWTJV
FBI,,False,1,,2022-10-06 21:11:04,True,,1578130745998147618,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Diane93182989,0,False,False,,,"['fbi', 'arrest', 'pastor', 'wore', 'company', 'jacket', 'jan', 'pushed', 'police', 'line', 'back', 'ya', 'williamdunfee', 'httpstcoxlmx', 'fblru']",FBI arrests pastor who wore his company jacket on Jan   and pushed into police line Back at ya WilliamDunfee … httpstcoXLMx FBlrU
FBI,,False,0,,2022-10-06 21:10:17,False,,1578130546667925504,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PrinciplePonde2,0,False,False,,,"['curious', 'case', 'doj', 'make', 'comment', 'one', 'doj', 'hunterbiden', 'fbi', 'httpstcowoehxqaaxp']",Curious on what cases does the DOJ make comments and which ones do they not DOJ HunterBiden FBI httpstcoWoehXQaAxP
FBI,,False,0,,2022-10-06 21:10:13,True,,1578130532415803392,,"<a href=""https://ollos.site"" rel=""nofollow"">Infokalyptisch</a>",infokalyptisch,0,False,False,,,"['trending', 'timeline', 'thisday', 'gaspreisbremse', 'fbi', 'dragonendurance', 'httpstcolvmrvjtdvf']",Trending in my timeline now  thisday    Gaspreisbremse    FBI    DragonEndurance  … httpstcoLvmrVjTdVf
FBI,,False,33,,2022-10-06 21:10:00,True,,1578130478393163802,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",EpochTimes,32,False,False,,,"['fbi', 'termination', 'letter', 'peterstrzok', 'official', 'led', 'highprofile', 'investigation', 'published', 'r', 'httpstcolvehqwema', '']",The FBI’s termination letter to PeterStrzok the official who led   highprofile investigations was published r… httpstcolveHQWema 
FBI,,False,1,,2022-10-06 21:08:59,True,,1578130220275695641,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilsal424,0,False,False,,,"['believe', 'anything', 'fbi', 'doj', 'trying', 'make', 'look', 'like', 'play', 'politics', 'httpstcodxrhjmq', 'wk']",I don’t believe this is anything more then the fbi and doj trying to make it look like they don’t play politics… httpstcoDXRHJmq wK
FBI,,False,5,,2022-10-06 21:05:11,False,,1578129263248769048,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Clarsonimus,3,False,False,,,"['wheres', 'rascal', 'hunter', 'lately', 'anybody', 'seen', 'hunterbiden', 'around', 'laptopfromhell', 'fbi', 'httpstcourrzr', 'b']","Wheres that rascal Hunter been lately Anybody seen HunterBiden around
LaptopFromHell FBI 
httpstcoURRzr T b"
FBI,,False,0,HawaiiScience,2022-10-06 21:05:08,True,1.5778903828046807e+18,1578129250368061443,3305772913.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",theNavyBratt,0,False,False,,,"['hawaiiscience', 'hilomedcenter', 'americanheart', 'handsonlycpr', 'hipublichealth', 'hawaiidoh', 'hidoe', 'show', 'orga', 'httpstcod', 'hnpen', 'u']",HawaiiScience HiloMedCenter AmericanHeart HandsOnlyCPR HIpublichealth HawaiiDOH HIDOE  Show me any orga… httpstcod hnPeN U
FBI,,False,231,,2022-10-06 21:02:55,True,,1578128692609441793,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FBI,192,False,False,,,"['fbi', 'cisagov', 'warn', 'cybercriminals', 'foreign', 'bad', 'actor', 'may', 'use', 'publicly', 'available', 'website', 'dark', 'web', 'httpstcoewuj', 'jat', 'n']",The FBI and CISAgov warn that cybercriminals and foreign bad actors may use publicly available websites dark web… httpstcoEwUJ JAT N
FBI,,False,5,,2022-10-06 21:01:22,True,,1578128303566848017,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISanAntonio,1,False,False,,,"['fbi', 'longer', 'reach', 'might', 'think', 'legal', 'attaché', 'office', 'commonly', 'known', 'legats', 'smal', 'httpstcotymxql', 'lxr']",The FBI has a longer reach than you might think with   legal attaché offices—commonly known as legats—and   smal… httpstcoTymXql lxr
FBI,,False,1,,2022-10-06 21:01:20,True,,1578128297367666703,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIPhoenix,0,False,False,,,"['fbi', 'work', 'partner', 'educate', 'private', 'sector', 'cybersecurity', 'prevent', 'threat', 'critical', 'inf', 'httpstcoeovy', 'zcxfc']",The FBI works with our partners to educate the private sector about cybersecurity prevent threats to critical inf… httpstcoEoVy zCXfC
FBI,,False,0,,2022-10-06 21:00:16,True,,1578128028789514240,,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",AJBlackston,0,False,False,,,"['hud', 'army', 'opm', 'receive', 'extra', 'technology', 'modernization', 'funding', 'httpstcorqyczfy', 'ah', 'usgovernment', 'news', 'fema', 'httpstco', 'x', 'cxgtrvg']",HUD Army OPM receive extra technology modernization funding httpstcoRqyCzFY Ah USGovernment News FEMA… httpstco X cXGtRvg
FBI,,False,2,,2022-10-06 21:00:11,True,,1578128004693172225,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JacabiteRebel,1,False,False,,,"['anyone', 'trust', 'doj', 'fbi', 'follow', 'charge', 'prison', 'anyone', 'believe', 'tha', 'httpstco', 'jonw', 'f', 'n']",Is there anyone that trusts the DOJ or the FBI to follow through with charges and prison Does anyone believe tha… httpstco jOnW f n
FBI,,False,0,JeanPodrasky,2022-10-06 20:59:10,True,1.578058704410116e+18,1578127748501045275,288576967.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jbrady177,0,False,False,,,"['jeanpodrasky', 'eliehonig', 'maggienyt', 'know', 'maggiehaberman', 'report', 'knew', 'fbi', 'httpstcov', 'wdwwdgkk']",JeanPodrasky eliehonig maggieNYT And how do you know MaggieHaberman did not report what she knew to the FBI … httpstcov wdWwdGkK
FBI,,False,2,,2022-10-06 20:56:14,True,,1578127010026901505,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TtTWSTR,4,False,False,,,"['everyone', 'already', 'know', 'hunter', 'biden', 'illegally', 'propagating', 'bidencrimefamilly', 'influence', 'peddling', 'scheme', 'httpstco', 'bcotokwh', '']",EVERYONE ALREADY KNOWS that Hunter Biden was illegally propagating his BidenCrimeFamilly Influence peddling scheme… httpstco bcotokWH 
FBI,,False,0,,2022-10-06 20:55:08,True,,1578126733185794049,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FeterSalix,0,False,False,,,"['wonder', 'well', 'find', 'oath', 'keeper', 'rocked', 'baby', 'person', 'placed', 'pipebombs', 'still', 'hasnt', 'httpstco', 'abr', 'jxnwl']","Wonder if well find out an Oath Keeper rocked these babies 

The person who placed the pipebombs still hasnt be… httpstco AbR jXnwL"
FBI,,False,0,hshLauraJ,2022-10-06 20:53:55,False,1.5780504385778237e+18,1578126428205449236,1.1038647577385984e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JohnTuc72335789,0,False,False,,,"['hshlauraj', 'u', 'said', 'would', 'blow', 'pipeline', 'call', 'intent', 'fbi', 'standard']","hshLauraJ US said they would blow up the pipeline 
I call that intent by Fbi standards"
FBI,,False,1,,2022-10-06 20:51:29,True,,1578125816939966464,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jkaddu17,0,False,False,,,"['one', 'month', 'ago', 'republican', 'making', 'noise', 'saying', 'abolish', 'fbi', 'defundthefbi', 'fbi', 'corrupt', 'mom', 'httpstcor', 'fqhhtpy', '']",One month ago republicans were making noise saying abolish the fbi defundthefbi the fbi is corrupt  but the mom… httpstcoR FQHHTpy 
FBI,,False,0,,2022-10-06 20:49:31,False,,1578125321362034688,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SkullFacade,0,False,False,,,"['fbi', 'must', 'disbanded', 'delenda', 'est', 'fbi']","The FBI must be disbanded

Delenda Est FBI"
FBI,,False,0,GazetteNGR,2022-10-06 20:48:44,True,1.5779666015210578e+18,1578125123898560512,1.2767902641584742e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Clairvo69827647,0,False,False,,,"['gazettengr', 'lol', 'chimarokenamani', 'came', 'twitter', 'banter', 'generation', 'dragged', 'as', 'fbi', 'httpstco', 'zhvrkfoia']",GazetteNGR Lol ChimarokeNamani came on Twitter to banter with my generation they dragged his ass to FBI he… httpstco zHVRKfoia
FBI,,False,7,,2022-10-06 20:46:46,True,,1578124630925066240,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sob916,11,False,False,,,"['fbi', 'coverup', 'hunter', 'biden', 'laptop', 'story', 'election', 'biggest', 'crime', 'fbi', 'tax', 'evasio', 'httpstco', 'xt', 'u']","The FBI coverup of the Hunter Biden laptop story before the election is the biggest crime of all FBI

Tax evasio… httpstco t xt U BY"
FBI,,False,7,,2022-10-06 20:46:00,True,,1578124436301029376,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISacramento,14,False,False,,,"['fbi', 'cybersecurity', 'amp', 'infrastructure', 'security', 'agency', 'cisa', 'raising', 'awareness', 'potential', 'threa', 'httpstcocug', 'ziukcb']",The FBI and the Cybersecurity amp Infrastructure Security Agency CISA are raising awareness of the potential threa… httpstcoCuG ZiUKcB
FBI,,False,0,,2022-10-06 20:44:00,False,,1578123933034762240,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Joseyrosedepp,0,False,False,,,"['secure', 'election', 'history', 'u', 'election', 'fbi', 'joke', 'fbi', 'httpstco', 'jmu', 'jcefb']",Most secure election in the history of US elections The FBI is a joke FBI httpstco JmU jCEfB
FBI,,False,3,,2022-10-06 20:43:41,True,,1578123855582855173,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GLBLCIT1,0,False,False,,,"['deadlinewh', 'know', 'inside', 'job', 'individual', 'within', 'dod', 's', 'fbi', 'amp', 'congress', 'conspired', 'httpstcowqqqk', 'bf', 'x']",DeadlineWH  Most know that   was an inside job Individuals within DOD SS FBI amp Congress  conspired with… httpstcoWQqqK bf x
FBI,,False,36,,2022-10-06 20:40:00,True,,1578122928566272012,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",EpochTimes,52,False,False,,,"['internal', 'doj', 'document', 'obtained', 'fbi', 'whistleblower', 'show', 'least', 'highlevel', 'fbi', 'official', 'either', 'resigne', 'httpstcoeem', 'hfp', 'ob']",Internal DOJ documents obtained from FBI Whistleblowers show at least   highlevel FBI officials either resigne… httpstcoeEM hfp oB
FBI,,False,0,,2022-10-06 20:38:58,True,,1578122665537044480,,"<a href=""https://anypoll.app/"" rel=""nofollow"">AnyPoll Links</a>",AnyPollApp,0,False,False,,,"['breaking', 'fbi', 'agent', 'say', 'enough', 'evidence', 'charge', 'hunter', 'biden', 'tax', 'gun', 'crime', 'httpstcoerd', 'lty']","BREAKING FBI agents say there is enough evidence to charge
Hunter Biden with tax and gun crimes… httpstcoeRd Y ltY"
FBI,,False,0,NozomiN9999,2022-10-06 20:37:27,False,1.5776842115483156e+18,1578122284820140032,1.4979086936475197e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NozomiN9999,0,False,False,,,"['please', 'pay', 'attention', 'also', 'today', 'especially', 'way', 'way', 'back', 'dont', 'want', 'feel', 'bad', 'anymore', 'fbi', 'usa', 'donaldjtrumpjr']","Please pay attention also today especially on the way on the way back I dont want to feel bad anymore 
FBI usa DonaldJTrumpJr"
FBI,,False,0,,2022-10-06 20:33:45,True,,1578121353785475076,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Right_Of_Left_,0,False,False,,,"['federal', 'agent', 'investigating', 'hunter', 'biden', 'believe', 'gathered', 'enough', 'evidence', 'charge', 'first', 'son', 'httpstco', 'xsqvixsuv']",Federal agents investigating Hunter Biden believe they have gathered enough evidence to charge the first son with… httpstco XSqvixSuV
FBI,,False,0,,2022-10-06 20:31:59,False,,1578120907796594688,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NozomiN9999,0,False,False,,,"['today', 'study', 'source', 'bea', 'usa', 'fbi', 'potus', 'donaldjtrumpjr', 'httpstcod', 'sgtlkkh']","todays study

source bea

usa 
FBI 
POTUS 
DonaldJTrumpJr httpstcod sgTlkKh"
FBI,,False,3,,2022-10-06 20:30:31,True,,1578120538140147744,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrJohnDoe008,0,False,False,,,"['pity', 'alex', 'stole', 'many', 'bitcoin', 'wallet', 'holder', 'lied', 'many', 'people', 'sickening', 'hope', 'karma', 'exist', 'httpstcowyqyhm', 'nnz']",Pity alex stole many Bitcoin from his wallet holders and lied to so many people it’s sickening Hope karma exist… httpstcowyQyHm nNz
FBI,,False,9,,2022-10-06 20:30:22,True,,1578120502429843485,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIAlbany,1,False,False,,,"['huge', 'student', 'ualbanycehcs', 'epsilon', 'delta', 'psi', 'u', 'come', 'talk', 'career', 'wi', 'httpstcofrihhdrenx']",Huge so to these students from UAlbanyCEHCs Epsilon Delta Psi for having us come over to talk about a career wi… httpstcofRiHhdREnx
FBI,,False,1,Emme0703,2022-10-06 20:29:16,False,1.578119778211971e+18,1578120226977509378,1.1849464975336817e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mike__Freebird,0,False,False,,,"['emme', 'like', 'crooked', 'doj', 'going', 'let', 'happen', 'along', 'weaponized', 'fbi']",Emme  Like the crooked DOJ Who’s going to let that happen along with the Weaponized FBI
FBI,,False,0,,2022-10-06 20:28:40,True,,1578120072891170837,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Leoria20,0,False,False,,,"['internal', 'doj', 'document', 'obtained', 'fbi', 'whistleblower', 'show', 'least', 'highlevel', 'fbi', 'official', 'either', 'resigne', 'httpstcoswnlakokko']",Internal DOJ documents obtained from FBI Whistleblowers show at least   highlevel FBI officials either resigne… httpstcoswNlAkOkKO
FBI,,False,0,,2022-10-06 20:28:21,False,,1578119996676640768,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TreeOfLifeSword,0,False,False,,,"['fbi', 'raided', 'hunter', 'residence', 'yet', 'lololol', 'may', 'want', 'knock', 'first', '']","Has the FBI raided Hunters residence yet
LOLOLOL
May want to knock first🫣"
FBI,,False,0,,2022-10-06 20:25:48,True,,1578119353286787072,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ardini_robert,0,False,False,,,"['𝗛𝘂𝗻𝘁𝗲𝗿', '𝗕𝗶𝗱𝗲𝗻', 'story', 'hunterbiden', 'cooperated', 'investigator', 'fbi', 'didnt', 'politicize', 'invest', 'httpstcoyc', 'hcnq', 'su']",𝗛𝘂𝗻𝘁𝗲𝗿 𝗕𝗶𝗱𝗲𝗻  Story is that HunterBiden Cooperated with Investigators and FBI and didnt Politicize the invest… httpstcoyc hCnq SU
FBI,,False,0,,2022-10-06 20:22:03,False,,1578118409224691713,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EPomphrey,0,False,False,,,"['christopher', 'wray', 'fbi', 'ball', 'bring', 'case', 'hunter', 'biden']",Does Christopher Wray and the FBI have the balls to bring a case against Hunter Biden
FBI,,False,4,,2022-10-06 20:19:51,True,,1578117854578311181,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIBuffalo,2,False,False,,,"['sextortion', 'growing', 'dangerous', 'problem', 'online', 'fbi', 'trying', 'keep', 'parent', 'amp', 'kid', 'aware', 'ho', 'httpstcoaymmxqish', '']",Sextortion is a growing dangerous problem online The FBI is trying to keep both parents amp their kids aware of ho… httpstcoAyMmxqisH 
FBI,,False,2,,2022-10-06 20:19:09,False,,1578117677830340614,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tampafreepress,1,False,False,,,"['fed', 'think', 'enough', 'charge', 'hunter', 'biden', 'tax', 'gun', 'crime', 'hunter', 'biden', 'fed', 'ira', 'fbi', 'httpstcoxmr', 'qjoe', 'c']","Feds Think They Have Enough To Charge Hunter Biden With Tax And Gun Crimes
hunter biden feds iras fbi 
httpstcoXMr qjoe C"
FBI,,False,0,,2022-10-06 20:18:51,True,,1578117604283236352,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DR10001,0,False,False,,,"['fbi', 'massive', 'sexual', 'misconduct', 'problem', 'whistleblower', 'reveal', 'httpstcoskgulhy', 'p', 'usa', 'america', 'law', 'httpstcoaabgmea', 'il']",The FBI Has A Massive Sexual Misconduct Problem Whistleblowers Reveal httpstcosKguLhY P  USA America Law… httpstcoAaBGmEA iL
